Date,Volume,Close,Average
2011-07-21,18804800,387.29,387.05
2011-07-20,33619300,386.9,391.3225
2011-07-19,29255200,376.85,376.705
2011-07-18,20451900,373.8,369.79
2011-07-15,17302400,364.92,362.565
2011-07-14,15376200,357.77,359.1825
2011-07-13,13987100,358.02,358.1825
2011-07-12,16128900,353.75,353.395
2011-07-11,15809800,354,355.7325
2011-07-08,17486900,359.71,356.3125
2011-07-07,14273700,357.2,355.9675
2011-07-06,15879500,351.76,350.38
2011-07-05,12680500,349.43,346.19
2011-07-01,15546900,343.26,339.2275
2011-06-30,11534100,335.67,334.835
2011-06-29,12590900,334.04,334.5825
2011-06-28,10510700,335.26,334.7625
2011-06-27,12136200,332.04,330.195
2011-06-24,15707400,326.35,328.99
2011-06-23,19991400,331.23,324.995
2011-06-22,13949400,322.61,324.7625
2011-06-21,17620800,325.3,320.745
2011-06-20,22880200,315.32,315.21875
2011-06-17,21965000,320.26,324.465
2011-06-16,18235400,325.16,324.767775
2011-06-15,14257000,326.75,327.92
2011-06-14,11948900,332.44,331.25
2011-06-13,11766900,326.6,326.795
2011-06-10,15498400,325.9,328.405
2011-06-09,9824600,331.49,332.29
2011-06-08,11918700,332.24,332.3675
2011-06-07,18920900,332.04,335.0825
2011-06-06,16497900,338.04,341.935
2011-06-03,11187500,343.44,343.49
2011-06-02,12099400,346.102,346.2205
2011-06-01,19810100,345.51,347.7905
2011-05-31,14919800,347.83,344.44
2011-05-27,7271400,337.41,336.0375
2011-05-26,7948600,335,335.57375
2011-05-25,10508000,336.78,335.405
2011-05-24,11497400,332.19,333.73225
2011-05-23,13700000,334.4,332.4425
2011-05-20,12070300,335.22,337.6875
2011-05-19,9327500,340.53,340.9235
2011-05-18,11956300,339.87,338.3475
2011-05-17,16154800,336.14,333.7525
2011-05-16,16063400,333.3,336.58
2011-05-13,11647000,340.5,343.19
2011-05-12,11500000,346.57,345.52
2011-05-11,12000000,347.23,347.8725
2011-05-10,10074700,349.45,348.6725
2011-05-09,7312400,347.6,347.7969
2011-05-06,10004800,346.66,348.14
2011-05-05,11998900,346.75,348.0375
2011-05-04,13901800,349.57,349.135
2011-05-03,11191000,348.2,347.925
2011-05-02,15811200,346.28,347.99725
2011-04-29,35940900,350.13,349.3815
2011-04-28,12891400,346.75,347.0525
2011-04-27,12721900,350.15,350.46
2011-04-26,12100000,350.42,352.095
2011-04-25,9519500,353.009,351.84975
2011-04-21,26921800,350.696,352.3365
2011-04-20,25023800,342.41,343.2925
2011-04-19,14977800,337.86,335.1625
2011-04-18,21782100,331.85,327.585
2011-04-15,16200200,327.46,330.3
2011-04-14,10778600,332.42,333.82
2011-04-13,12365000,336.13,334.9525
2011-04-12,15201400,332.4,331.705
2011-04-11,14248100,330.8,332.6375
2011-04-08,13483400,335.06,337.27
2011-04-07,13337400,338.08,338.16
2011-04-06,14376400,338.04,340.075
2011-04-05,17240400,338.89,338.5325
2011-04-04,16431600,341.19,342.125
2011-04-01,14952200,344.56,347.6393
2011-03-31,9786400,348.5075,347.681875
2011-03-30,11764500,348.63,349.3975
2011-03-29,12603600,350.96,348.91
2011-03-28,11048400,350.44,352.0875
2011-03-25,16032500,351.54,349.6725
2011-03-24,14454000,344.97,342.92
2011-03-23,13321300,339.19,338.66
2011-03-22,11640100,341.2,341.38
2011-03-21,14621500,339.3,337.5725
2011-03-18,26900500,330.67,334
2011-03-17,23550800,334.64,335.4349
2011-03-16,41500400,330.01,335.3175
2011-03-15,25752900,345.43,343.8675
2011-03-14,15569900,353.56,353.6336
2011-03-11,16824300,351.99,348.66
2011-03-10,18126400,346.67,347.615
2011-03-09,16189500,352.47,353.13
2011-03-08,12725600,355.76,355.08
2011-03-07,19504400,355.36,357.435
2011-03-04,16188100,360,359.5275
2011-03-03,17885300,359.56,358.115
2011-03-02,21521100,352.12,351.2075
2011-03-01,16290600,349.31,352.04525
2011-02-28,14395500,353.21,352.655
2011-02-25,13572100,348.16,346.6625
2011-02-24,17853600,342.88,342.605
2011-02-23,23994800,342.62,341.16
2011-02-22,31162700,338.61,340.97
2011-02-18,29144900,350.56,354.5725
2011-02-17,18949400,358.3,358.085
2011-02-16,17184200,363.13,362.3325
2011-02-15,10149100,359.9,359.1525
2011-02-14,11086300,359.18,358.04
2011-02-11,13127600,356.85,355.735675
2011-02-10,33162500,354.54,354.9825
2011-02-09,17240900,358.16,356.805
2011-02-08,13608600,355.2,354.1375
2011-02-07,17322200,351.88,350.165
2011-02-04,11494300,346.5,345.0875
2011-02-03,14064200,343.44,342.5075
2011-02-02,9248400,344.32,344.3925
2011-02-01,15236900,345.03,343.24
2011-01-31,13473100,339.32,337.365
2011-01-28,21144900,336.1,339.5495
2011-01-27,10179500,343.21,343.62845
2011-01-26,18102700,343.85,343.4775
2011-01-25,19531000,341.4,338.435
2011-01-24,20524400,337.45,332.1225
2011-01-21,26942900,326.72,330.5
2011-01-20,27313900,332.68,334.3825
2011-01-19,40557600,338.84,343.1675
2011-01-18,67178500,340.65,335.233125
2011-01-14,11030000,348.48,346.8225
2011-01-13,10599300,345.68,345.3325
2011-01-12,10806800,344.42,343.525
2011-01-11,15861000,341.64,342.7375
2011-01-10,16020000,342.455,340.42125
2011-01-07,11140400,336.12,334.59
2011-01-06,10729600,333.73,334.14985
2011-01-05,9125700,334,331.8475
2011-01-04,11038600,331.29,331.095
2011-01-03,15897800,329.57,327.576625
2010-12-31,6911000,322.56,322.575
2010-12-30,5624800,323.66,324.425
2010-12-29,5826400,325.29,325.765
2010-12-28,6283000,325.47,325.77505
2010-12-27,8922000,324.68,323.622975
2010-12-23,7969900,323.6,324.23
2010-12-22,9497200,325.16,324.6975
2010-12-21,9155500,324.205,323.41125
2010-12-20,13771800,322.21,321.3225
2010-12-17,13818900,320.61,321.065
2010-12-16,11501100,321.25,321.2625
2010-12-15,14904000,320.36,320.6375
2010-12-14,12536000,320.29,320.89
2010-12-13,15707700,321.67,323.025
2010-12-10,9375400,320.56,319.965
2010-12-09,10505400,319.7575,320.8523
2010-12-08,11497700,321.01,319.6925
2010-12-07,13980500,318.21,321.03
2010-12-06,16017200,320.15,319.885
2010-12-03,12217600,317.44,317.36
2010-12-02,16529900,318.15,317.3925
2010-12-01,16491100,316.4,316.105
2010-11-30,17923500,311.15,312.48
2010-11-29,15920900,316.87,315.3075
2010-11-26,8485200,315,314.844975
2010-11-24,14775900,314.795,313.48625
2010-11-23,18551700,308.73,309.3725
2010-11-22,14038400,313.36,309.8175
2010-11-19,13744400,306.73,307.085
2010-11-18,17660400,308.43,306.9975
2010-11-17,17123200,300.5,300.8625
2010-11-16,23487500,301.59,303.5575
2010-11-15,14414500,307.035,308.07625
2010-11-12,28423100,308.03,311.04
2010-11-11,12903000,316.655,316.07625
2010-11-10,13722400,318.03,316.7475
2010-11-09,13698000,316.08,318.2325
2010-11-08,10062800,318.62,318.08755
2010-11-05,12901900,317.13,317.86
2010-11-04,22946000,318.27,317.2325
2010-11-03,18155300,312.8,311.395
2010-11-02,15497500,309.36,308.3875
2010-11-01,15138900,304.18,303.55
2010-10-29,15375400,300.98,302.99
2010-10-28,19680400,305.24,305.5225
2010-10-27,14250100,307.83,307.745
2010-10-26,14033200,308.05,307.5775
2010-10-25,14016500,308.84,309.4925
2010-10-22,13313500,307.47,308.22
2010-10-21,19695000,309.52,310.855
2010-10-20,25772300,310.53,310.1625
2010-10-19,44028000,309.49,306.67
2010-10-18,39036100,318,317.44
2010-10-15,32935500,314.74,310.5225
2010-10-14,15546300,302.31,301.7175
2010-10-13,22503300,300.14,300.525
2010-10-12,19948000,298.54,296.485
2010-10-11,15276900,295.36,295.485
2010-10-08,23514400,294.07,292.570725
2010-10-07,14585700,289.22,289.23655
2010-10-06,23959600,289.19,289.0075
2010-10-05,17927400,288.94,285.5525
2010-10-04,15546500,278.64,280.2275
2010-10-01,16005100,282.52,283.55
2010-09-30,24049700,283.75,286
2010-09-29,16773000,287.37,287.6025
2010-09-28,36965800,286.86,286.35
2010-09-27,17244100,291.164,292.71975
2010-09-24,23196000,292.32,292.125
2010-09-23,28075600,288.92,288.5025
2010-09-22,20903200,287.75,285.2125
2010-09-21,23859800,283.77,284.4425
2010-09-20,23524200,283.23,279.735
2010-09-17,22659900,275.37,276.175
2010-09-16,23289400,276.57,273.245
2010-09-15,15334600,270.22,269.1525
2010-09-14,14576800,268.06,267.24
2010-09-13,13885000,267.04,266.725
2010-09-10,13840800,263.41,263.125
2010-09-09,15663400,263.07,264.3875
2010-09-08,18805400,262.92,261.547475
2010-09-07,12234200,257.81,257.5575
2010-09-03,18599600,258.77,256.785
2010-09-02,14836700,252.17,251.043075
2010-09-01,24894200,250.33,248.885
2010-08-31,15028100,243.1,242.465
2010-08-30,13688900,242.5,242.422525
2010-08-27,19585400,241.62,240.385
2010-08-26,16660900,240.28,242.93945
2010-08-25,21316700,242.89,240.53
2010-08-24,21520200,239.93,241.0625
2010-08-23,14787200,245.8,248.71
2010-08-20,13722500,249.64,250.4875
2010-08-19,15239500,249.88,251.22
2010-08-18,12132000,253.07,252.92
2010-08-17,15094300,251.97,251.47
2010-08-16,11372500,247.64,247.9625
2010-08-13,12673900,249.1,250.43
2010-08-12,19104300,251.79,249.425
2010-08-11,22144800,250.19,252.7725
2010-08-10,16140000,259.41,259.315
2010-08-09,10826000,261.75,261.2375
2010-08-06,15889200,260.091,259.74775
2010-08-05,10324900,261.7,261.79
2010-08-04,15013400,262.98,262.60275
2010-08-03,14916200,261.93,261.405
2010-08-02,15287700,261.85,261.125
2010-07-30,16007500,257.25,256.935625
2010-07-29,22993100,258.11,259.3925
2010-07-28,18570900,260.96,262.7175
2010-07-27,20884700,264.08,262.5125
2010-07-26,15019700,259.28,259.27245
2010-07-23,19049600,259.94,258.4225
2010-07-22,23047100,259.024,258.0035
2010-07-21,42345400,254.24,259.62
2010-07-20,38391100,251.89,246.925
2010-07-19,36588500,245.58,246.235
2010-07-16,37137800,249.9,251.615
2010-07-15,29459500,251.45,250.9875
2010-07-14,29001700,252.727,251.72675
2010-07-13,42533000,251.798,252.737
2010-07-12,20102800,257.285,258.13125
2010-07-09,15475800,259.62,257.8925
2010-07-08,26362300,258.09,259.59
2010-07-07,23377000,258.665,254.41875
2010-07-06,21972700,248.63,249.6475
2010-07-02,24780100,246.94,247.89
2010-07-01,36532000,248.48,250.2
2010-06-30,26409000,251.53,254.055
2010-06-29,40476600,256.17,259.745125
2010-06-28,20891000,268.3,267.375
2010-06-25,19640800,266.7,268.21
2010-06-24,25509900,269,270.32375
2010-06-23,27444900,270.97,272.0275
2010-06-22,25616500,273.85,273.37
2010-06-21,27731800,270.17,273.9
2010-06-18,28022200,274.074,273.186
2010-06-17,31173400,271.87,271.2175
2010-06-16,27988500,267.25,264.18255
2010-06-15,20895500,259.69,257.67
2010-06-14,21534300,254.28,255.85
2010-06-11,19491400,253.51,250.74125
2010-06-10,27727000,250.51,247.1325
2010-06-09,30522500,243.2,247.265
2010-06-08,35741800,249.33,250.505
2010-06-07,31676500,250.94,254.7325
2010-06-04,27082300,255.965,257.67625
2010-06-03,23218100,263.12,263.565
2010-06-02,24591000,263.95,263.40625
2010-06-01,31302600,260.83,261.355
2010-05-28,29129100,256.88,257.254525
2010-05-27,23795800,253.35,251.7375
2010-05-26,30380500,244.109,247.51725
2010-05-25,37428800,245.22,242.1225
2010-05-24,26937100,246.76,247.8
2010-05-21,43710400,242.32,237.7475
2010-05-20,45818400,237.76,239.925
2010-05-19,36633100,248.34,248.9025
2010-05-18,27952800,252.36,254.5375
2010-05-17,27244100,254.22,253.2025
2010-05-14,27120100,253.82,253.74125
2010-05-13,21418300,258.36,260.745
2010-05-12,23370700,262.09,260.79125
2010-05-11,30318100,256.52,254.6875
2010-05-10,35153800,253.99,251.855
2010-05-07,59857800,235.86,237.8375
2010-05-06,45923600,246.25,239.395
2010-05-05,31539400,255.985,253.97125
2010-05-04,25850700,258.68,260.4025
2010-05-03,16226500,266.35,265.2375
2010-04-30,19373700,261.09,265.4925
2010-04-29,19958600,268.64,265.9175
2010-04-28,27085800,261.6,261.315
2010-04-27,25333700,262.04,264.4175
2010-04-26,17109600,269.5,270.5075
2010-04-23,28462700,270.83,269.5
2010-04-22,28336600,266.4695,261.914875
2010-04-21,35085400,259.22,258.50125
2010-04-20,26368800,244.59,246.33375
2010-04-19,20247300,247.07,245.94
2010-04-16,26805200,247.4,247.915
2010-04-15,13456600,248.92,247.31
2010-04-14,14431300,245.69,245.2125
2010-04-13,10936100,242.43,242.05
2010-04-12,11893800,242.29,242.3425
2010-04-09,11935100,241.79,241.3925
2010-04-08,20463900,239.95,239.9925
2010-04-07,22446500,240.6,240.225025
2010-04-06,15964900,239.54,238.745
2010-04-05,24446700,238.49,236.68625
2010-04-01,21540900,235.97,236.235
2010-03-31,15380700,235,235.39
2010-03-30,18832500,235.845,236.044425
2010-03-29,19312300,232.39,232.719975
2010-03-26,22888400,230.9,230.0875
2010-03-25,19367300,226.65,228.582
2010-03-24,21349300,229.37,228.68
2010-03-23,21515400,228.36,226.72
2010-03-22,16300700,224.75,222.8425
2010-03-19,19980200,222.2499,223.377475
2010-03-18,12218200,224.65,224.09
2010-03-17,16105600,224.12,224.685
2010-03-16,15961000,224.45,224.03
2010-03-15,17625100,223.84,223.7425
2010-03-12,14868700,226.6,226.8625
2010-03-11,14489300,225.5,224.5575
2010-03-10,21293500,224.84,224.337375
2010-03-09,32866400,223.02,221.055
2010-03-08,15353200,219.08,219.3575
2010-03-05,32129300,218.95,217.055
2010-03-04,13072900,210.71,209.885
2010-03-03,13287600,209.33,209.02
2010-03-02,20233800,208.85,209.3375
2010-03-01,19646200,208.99,207.4225
2010-02-26,18123600,204.62,203.5425
2010-02-25,23754500,202,199.7825
2010-02-24,16448800,200.656,199.5415
2010-02-23,20539100,197.059,198.52475
2010-02-22,13948700,200.416,201.1115
2010-02-19,14838200,201.67,201.96
2010-02-18,15100900,202.928,202.342
2010-02-17,15585600,202.55,202.9775
2010-02-16,19419200,203.4,202.6375
2010-02-12,23409600,200.38,198.9075
2010-02-11,19655200,198.67,196.84
2010-02-10,13227200,195.116,195.4665
2010-02-09,22603100,196.19,196.215
2010-02-08,17081100,194.12,195.4225
2010-02-05,30368100,195.46,193.73375
2010-02-04,27059000,192.05,194.68
2010-02-03,21976000,199.23,197.255
2010-02-02,24940800,195.86,195.3675
2010-02-01,26781300,194.73,193.6
2010-01-29,44498300,192.063,196.39825
2010-01-28,41910800,199.29,202.105
2010-01-27,61520300,207.884,206.21125
2010-01-26,66682500,205.94,207.045
2010-01-25,38060700,203.075,202.61875
2010-01-22,31491700,197.75,202.2975
2010-01-21,21719800,208.072,210.16895
2010-01-20,21862600,211.725,212.92125
2010-01-19,26071700,215.04,211.45
2010-01-15,21216700,205.93,208.5825
2010-01-14,15460500,209.43,209.755
2010-01-13,21639000,210.65,208.3875
2010-01-12,21230700,207.72,208.275
2010-01-11,16508200,210.11,211.09
2010-01-08,15986100,211.98,210.835
2010-01-07,17040400,210.58,210.845
2010-01-06,19720000,210.97,212.8325
2010-01-05,21496600,214.38,214.455
2010-01-04,17633200,214.01,213.58
2009-12-31,12586100,210.732,211.943
2009-12-30,14717300,211.64,210.195
2009-12-29,15900200,209.1,210.795
2009-12-28,23020200,211.61,211.72275
2009-12-24,17888900,209.04,206.3225
2009-12-23,12340200,202.1,201.635
2009-12-22,12482700,200.36,199.8275
2009-12-21,21853800,198.23,197.425
2009-12-18,21741800,195.43,194.17575
2009-12-17,13887100,191.86,193.03
2009-12-16,12606600,195.03,195.295
2009-12-15,14980700,194.17,195.195
2009-12-14,17706800,196.98,195.585
2009-12-11,15349100,194.67,195.97
2009-12-10,17488200,196.43,197.9375
2009-12-09,24456500,197.8,194.3875
2009-12-08,24657100,189.87,190.07
2009-12-07,25527100,188.95,191.18
2009-12-04,29531600,193.32,195.794875
2009-12-03,16025700,196.48,197.2875
2009-12-02,25545000,196.23,198.09
2009-12-01,16634400,196.97,199.7025
2009-11-30,15173500,199.91,200.3675
2009-11-27,10544900,200.59,200.285
2009-11-25,10230500,204.19,204.75
2009-11-24,11372800,204.44,204.6375
2009-11-23,16960600,205.88,204.4575
2009-11-20,14523800,199.92,199.305
2009-11-19,19368800,200.51,202.3825
2009-11-18,13368600,205.96,205.875
2009-11-17,14161200,207,206.38
2009-11-16,17328800,206.63,206.28
2009-11-13,12258600,204.45,203.555
2009-11-12,12990400,201.99,202.8575
2009-11-11,15852500,203.25,203.66
2009-11-10,14328400,202.98,202.4975
2009-11-09,18887700,201.46,199.14
2009-11-06,10539200,194.34,193.61
2009-11-05,13742900,194.0301,193.312525
2009-11-04,17411800,190.81,191.405
2009-11-03,18662200,188.75,188.01
2009-11-02,24249400,189.31,189.39
2009-10-30,25625900,188.5,191.855675
2009-10-29,20366800,196.35,195.075
2009-10-28,29228100,192.4,194.8075
2009-10-27,27019700,197.37,199.5725
2009-10-26,17297800,202.48,203.25
2009-10-23,15028100,203.94,204.6675
2009-10-22,28264000,205.2,205.065
2009-10-21,42633100,204.92,203.094975
2009-10-20,40751400,198.76,199.74
2009-10-19,33651100,189.86,188.315
2009-10-16,15408100,188.05,188.9
2009-10-15,13341300,190.56,190.16
2009-10-14,13411100,191.29,191.5225
2009-10-13,12429300,190.02,190.38
2009-10-12,10286600,190.81,190.745
2009-10-09,10474000,190.47,189.69
2009-10-08,15650400,189.27,190.0675
2009-10-07,16631000,190.25,189.898
2009-10-06,21610200,190.01,188.765
2009-10-05,15111900,186.024,185.838525
2009-10-02,19761000,184.9,183.4
2009-10-01,18739700,180.8599,183.282475
2009-09-30,19270900,185.35,185.135675
2009-09-29,12335200,185.38,185.955
2009-09-28,12051600,186.1519,185.007975
2009-09-25,15901400,182.37,182.83
2009-09-24,19674300,183.82,185.3725
2009-09-23,21198700,185.5,186.2075
2009-09-22,12741200,184.48,184.475
2009-09-21,15632700,184.02,183.7725
2009-09-18,21485100,185.02,185.54
2009-09-17,28949000,184.55,183.8225
2009-09-16,26929400,181.87,180.1225
2009-09-15,15231100,175.16,174.61
2009-09-14,11500400,173.72,172.175
2009-09-11,12462900,172.16,172.28
2009-09-10,17540500,172.56,172.17
2009-09-09,28967400,171.14,172.0225
2009-09-08,11251700,172.93,172.7625
2009-09-04,13379600,170.31,168.843925
2009-09-03,10498400,166.55,166.2725
2009-09-02,13008900,165.18,165.38
2009-09-01,16751000,165.298,167.057
2009-08-31,11119200,168.21,167.93
2009-08-28,16203600,170.05,170.835
2009-08-27,16042200,169.45,168.15
2009-08-26,10857100,167.41,168.16
2009-08-25,11584100,169.4,169.732475
2009-08-24,14533200,169.06,169.54
2009-08-21,14859800,169.22,168.26
2009-08-20,12215400,166.33,165.66
2009-08-19,14759700,164.6,163.775
2009-08-18,15398300,164,162.82
2009-08-17,18727900,159.59,161.5375
2009-08-14,10922000,166.78,167.119175
2009-08-13,15713600,168.42,167.56
2009-08-12,15895400,165.31,164.2575
2009-08-11,12690800,162.83,163.195
2009-08-10,10724800,164.72,165.16
2009-08-07,13834100,165.51,165.6
2009-08-06,12200600,163.91,164.7725
2009-08-05,15113700,165.11,165.615
2009-08-04,14136100,165.55,165.065
2009-08-03,14080000,166.43,165.7875
2009-07-31,15090600,163.39,163.572025
2009-07-30,16771600,162.79,162.6775
2009-07-29,13648500,160.03,159.4075
2009-07-28,12984100,160,159.14625
2009-07-27,15475400,160.1,159.6025
2009-07-24,15655800,159.986,158.359
2009-07-23,18820100,157.82,157.1125
2009-07-22,31218000,156.74,157.3425
2009-07-21,31242200,151.51,151.995
2009-07-20,26268800,152.909,153.02625
2009-07-17,21505500,151.75,150.37
2009-07-16,14056100,147.52,146.7175
2009-07-15,17342400,146.88,145.81
2009-07-14,12401700,142.27,142.16025
2009-07-13,17267900,142.34,140.4375
2009-07-10,15902700,138.52,137.5375
2009-07-09,12250900,136.36,137.01
2009-07-08,20568900,137.22,136.4
2009-07-07,16485600,135.4,137.185
2009-07-06,17810300,138.61,138.1375
2009-07-02,13231400,140.02,140.9725
2009-07-01,14792100,142.83,143.3775
2009-06-30,15508000,142.43,142.6525
2009-06-29,20272000,141.97,142.73
2009-06-26,15692300,142.44,141.3825
2009-06-25,21051700,139.86,137.755
2009-06-24,17340200,136.22,136
2009-06-23,25233300,134.01,135.06
2009-06-22,22675500,137.37,138.9825
2009-06-19,25780600,139.48,138.4875
2009-06-18,15274300,135.88,136.395
2009-06-17,20407600,135.58,136.0575
2009-06-16,18385900,136.35,136.895
2009-06-15,19276800,136.09,135.98
2009-06-12,20110200,136.97,137.73
2009-06-11,18743700,139.95,139.9025
2009-06-10,24593700,140.25,140.795
2009-06-09,24177300,142.72,142.91
2009-06-08,33273300,143.85,142.8325
2009-06-05,22597000,144.67,144.8975
2009-06-04,19665500,143.74,142.0225
2009-06-03,20185700,140.95,140.2825
2009-06-02,16293700,139.49,139.5425
2009-06-01,16160700,139.35,137.9525
2009-05-29,16304800,135.81,135.2375
2009-05-28,17412600,135.07,133.985
2009-05-27,23086500,133.05,132.68
2009-05-26,22747400,130.78,127.73
2009-05-22,10642800,122.5,123.12
2009-05-21,14569500,124.18,124.75
2009-05-20,13878000,125.87,127.0025
2009-05-19,13300800,127.45,127.33
2009-05-18,16387200,126.65,124.6625
2009-05-15,13127400,122.42,122.7425
2009-05-14,15993800,122.95,121.49
2009-05-13,21284700,119.49,121.525
2009-05-12,21767200,124.42,126.735
2009-05-11,14452100,129.57,128.755
2009-05-08,16713000,129.19,128.93105
2009-05-07,18992000,129.06,130.42
2009-05-06,16912100,132.5,132.3875
2009-05-05,14223400,132.71,132.11
2009-05-04,21762800,132.07,130.06
2009-05-01,14197000,127.24,126.6975
2009-04-30,17803200,125.83,125.9925
2009-04-29,16361100,125.14,125.1675
2009-04-28,16280600,123.902,124.180525
2009-04-27,17167500,124.73,123.8225
2009-04-24,19313000,123.9,124.1625
2009-04-23,33755600,125.4,125.6825
2009-04-22,33527400,121.51,122.6725
2009-04-21,16810200,121.76,120.3475
2009-04-20,16659500,120.5,121.095
2009-04-17,17767700,123.42,122.275
2009-04-16,21194500,121.45,120.645
2009-04-15,14745800,117.64,117.2125
2009-04-14,16236500,118.31,118.825
2009-04-13,13901300,120.22,120.0525
2009-04-09,18955600,119.57,118.9875
2009-04-08,16272500,116.32,115.78
2009-04-07,19163600,115,115.5975
2009-04-06,23502300,118.45,116.355
2009-04-03,22722900,115.99,114.9575
2009-04-02,29013100,112.71,111.84625
2009-04-01,21049000,108.69,106.4175
2009-03-31,20360000,105.12,105.755
2009-03-30,17957000,104.49,104.155
2009-03-27,17602600,106.85,107.5025
2009-03-26,22009000,109.87,108.815
2009-03-25,23093500,106.49,106.5725
2009-03-24,22879000,106.83,107.0043
2009-03-23,23799900,107.66,105.07
2009-03-20,24842400,101.59,101.84
2009-03-19,17863600,101.62,101.745
2009-03-18,28429900,101.52,101.1575
2009-03-17,28094500,99.66,97.42
2009-03-16,28473000,95.42,95.86
2009-03-13,21470300,95.93,96.11
2009-03-12,27444900,96.35,94.475075
2009-03-11,30227600,92.68,91.5575
2009-03-10,30152100,88.6275,86.756875
2009-03-09,24939200,83.11,84.35
2009-03-06,36112400,85.3,86.0925
2009-03-05,25246400,88.84,89.8525
2009-03-04,26478700,91.17,90.9075
2009-03-03,25869300,88.37,88.955
2009-03-02,27533200,87.94,89.03
2009-02-27,25237800,89.31,89.0475
2009-02-26,22495300,89.19,90.7675
2009-02-25,29751900,91.16,90.7975
2009-02-24,28825200,90.25,88.896875
2009-02-23,28106500,86.95,89.265
2009-02-20,26797000,91.2,90.5
2009-02-19,32957300,90.64,92.0925
2009-02-18,24456400,94.37,94.4925
2009-02-17,24222800,94.53,95.66
2009-02-13,21749200,99.16,99.0825
2009-02-12,29185300,99.27,97.67
2009-02-11,24106200,96.82,96.8125
2009-02-10,30323600,97.83,99.6425
2009-02-09,25536100,102.51,101.54375
2009-02-06,24543200,99.72,98.43
2009-02-05,26758800,96.46,94.775
2009-02-04,28872200,93.55,94.035
2009-02-03,21403900,92.98,92.14
2009-02-02,19937400,91.51,90.3775
2009-01-30,23267100,90.13,91.595
2009-01-29,21168900,93,93.2575
2009-01-28,30764500,94.2,93.2125
2009-01-27,22072800,90.73,90.5525
2009-01-26,24722800,89.64,89.4475
2009-01-23,27277500,88.36,87.885
2009-01-22,50340300,88.36,88.045
2009-01-21,38902500,82.83,81.1175
2009-01-20,32854100,78.2,80.0825
2009-01-16,37415200,82.33,82.8525
2009-01-15,65415500,83.38,82.0275
2009-01-14,36488000,85.33,85.885
2009-01-13,28514200,87.71,88.009975
2009-01-12,22061300,88.66,89.415
2009-01-09,19530200,90.58,91.8275
2009-01-08,24053600,92.7,91.58
2009-01-07,26894600,91.01,91.395
2009-01-06,46046800,93.02,94.6325
2009-01-05,42200300,94.58,94.16
2009-01-02,26643400,90.75,88.2075
2008-12-31,21697900,85.35,86.1
2008-12-30,34557200,86.29,86.62
2008-12-29,24500000,86.61,86.455
2008-12-26,11011600,85.81,86.2775
2008-12-24,9690500,85.04,85.495
2008-12-23,22679700,86.38,86.755
2008-12-22,30169300,85.74,87.62
2008-12-19,28640000,90,89.9675
2008-12-18,30622000,89.43,89.5025
2008-12-17,46209300,89.16,89.8275
2008-12-16,39053800,95.43,94.66
2008-12-15,31848500,94.75,94.9875
2008-12-12,37184800,98.27,95.65
2008-12-11,37164900,95,97.105
2008-12-10,33501700,98.21,98.0175
2008-12-09,42982000,100.06,99.81625
2008-12-08,42326500,99.72,98.4
2008-12-05,37278400,94,91.925
2008-12-04,38977500,91.41,92.5275
2008-12-03,47810000,95.9,92.5825
2008-12-02,41025800,92.47,90.4125
2008-12-01,32991700,88.93,90.35575
2008-11-28,10634800,92.67,93.4975
2008-11-26,32137000,95,92.505
2008-11-25,44117600,90.8,92.074975
2008-11-24,51509200,92.95,89.4475
2008-11-21,56045400,82.58,81.9425
2008-11-20,61314800,80.49,83.045
2008-11-19,41853600,86.29,88.38
2008-11-18,43203400,89.91,89.35
2008-11-17,41518800,88.14,88.6075
2008-11-14,50188100,90.24,91.9975
2008-11-13,66217400,96.44,92.1925
2008-11-12,42106300,90.12,91.45
2008-11-11,43733500,94.77,94.7525
2008-11-10,40136500,95.88,97.7375
2008-11-07,39116200,98.24,98.2625
2008-11-06,47109800,99.1,100.2325
2008-11-05,44873400,103.3,106.23
2008-11-04,49952900,110.99,109.86
2008-11-03,37783500,106.96,106.7125
2008-10-31,59277000,107.59,107.7275
2008-10-30,58503200,111.04,109.7675
2008-10-29,69677800,104.55,103.7225
2008-10-28,58361900,99.91,97.0525
2008-10-27,43170400,92.09,94.1625
2008-10-24,56787800,96.38,93.68
2008-10-23,59836800,98.23,96.4725
2008-10-22,80314600,96.87,97.105
2008-10-21,78345000,91.49,94.375
2008-10-20,55327500,98.44,97.9725
2008-10-17,62936700,97.4,96.23125
2008-10-16,70732900,101.89,99.2075
2008-10-15,56577700,97.95,101.67
2008-10-14,70749800,104.08,109.97
2008-10-13,54967000,110.26,106.59
2008-10-10,79260700,96.8,91.875
2008-10-09,57763700,88.74,91.1225
2008-10-08,78847900,89.79,89.428125
2008-10-07,67099000,89.16,95.0225
2008-10-06,75264900,98.14,94.105
2008-10-03,81942800,97.07,100.555
2008-10-02,57477300,100.1,104.225
2008-10-01,46303000,109.12,110.1975
2008-09-30,58095800,113.66,110.8025
2008-09-29,93644900,105.26,111.2875
2008-09-26,40230400,128.24,126.4875
2008-09-25,35930200,131.93,131.26
2008-09-24,37393400,128.71,128.02
2008-09-23,45727300,126.84,130.2875
2008-09-22,30596900,131.05,135.475
2008-09-19,51102700,140.91,141.005
2008-09-18,59866200,134.09,131.335
2008-09-17,42873400,127.83,133.165
2008-09-16,42851300,139.88,137.0975
